#name	ftp_path	biosample	species	assembly_level
Phlebio_gigantea_11061_1_CR5_6_GCA_000832265_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/832/265/GCA_000832265.1_Phlgi1	SAMN02746081	Phlebiopsis gigantea	Scaffold
Phlebo_port_PP17026_GCA_020232755_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/232/755/GCA_020232755.1_ASM2023275v1	SAMN19906551	Phlebopus portentosus	Contig
Phlebo_port_PP33_GCA_000766925_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/766/925/GCA_000766925.2_PP33.Version2	SAMN03018689	Phlebopus portentosus	Scaffold
Phlebo_port_YAF023_GCA_037892935_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/892/935/GCA_037892935.1_ASM3789293v1	SAMN39487613	Phlebopus portentosus	Contig
Phlebo_roseus_YAFMyF046_GCA_040085005_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/085/005/GCA_040085005.1_ASM4008500v1	SAMN41675922	Phlebopus roseus	Scaffold
Phleg_glauco_AT_2004_276_GCA_015039465_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/039/465/GCA_015039465.1_Corgl3	SAMN06266946	Phlegmacium glaucopus	Scaffold
Phlyctis_boliv_GCA_964256025_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/256/025/GCA_964256025.1_public_SRR13685158_concoct_merged.0	SAMEA115958250	Phlyctis boliviensis	Scaffold
Phlyctis_petra_GCA_964256925_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/256/925/GCA_964256925.1_public_SRR14722313_metabat2_bin.4	SAMEA115957994	Phlyctis petraea	Scaffold
Phlyctis_spei_GCA_964255155_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/255/155/GCA_964255155.1_public_SRR14722037_metabat2_bin.2	SAMEA115957992	Phlyctis speirea	Scaffold
Phlycto_arct_BR59_GCA_025602905_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/602/905/GCA_025602905.1_Triarc1	SAMN09075414	Phlyctochytrium arcticum	Contig
Phlycto_bull_JEL0754_GCA_027597005_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/597/005/GCA_027597005.1_ASM2759700v1	SAMN14511965	Phlyctochytrium bullatum	Scaffold
Phlycto_plan_JEL0388_GCA_027600675_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/600/675/GCA_027600675.1_ASM2760067v1	SAMN14511787	Phlyctochytrium planicorne	Contig
Phol_adi_DZS1_GCA_009935795_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/935/795/GCA_009935795.1_ASM993579v1	SAMN09078388	Pholiota adiposa	Contig
Phol_conis_CIRM_BRFM_674_GCA_015484465_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/484/465/GCA_015484465.1_Phocon1	SAMN05446341	Pholiota conissans	Scaffold
Phol_microspora_MG134_GCA_003314615_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/314/615/GCA_003314615.1_ASM331461v1	SAMN09010676	Pholiota microspora	Scaffold
Phol_moles_CBS_144467_GCA_014925825_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/925/825/GCA_014925825.1_Phohig1	SAMN05877770	Pholiota molesta	Contig
Phoma_herb_JCM_15942_GCA_001599375_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/599/375/GCA_001599375.1_JCM_15942_assembly_v001	SAMD00028345	Phoma herbarum	Scaffold
Phyc_blakesleeanus_L51_GCA_040209185_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/209/185/GCA_040209185.1_Phybl_L51_1	SAMN18261355	Phycomyces blakesleeanus	Contig
Phyc_blakesleeanus_NRRL_1555_GCF_001638985_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/638/985/GCF_001638985.1_Phybl2	SAMN00189023	Phycomyces blakesleeanus	Scaffold
Phyc_blakesleeanus_UBC21_GCA_040209145_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/209/145/GCA_040209145.1_PhyblU21_2	SAMN12794173	Phycomyces blakesleeanus	Contig
Phyc_nite_GCA_022702545_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/702/545/GCA_022702545.1_SJTU-YXQ	SAMN19761724	Phycomyces nitens	Contig
Phyc_nite_S608_GCA_025531835_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/531/835/GCA_025531835.1_PnitS608_1	SAMN07621564	Phycomyces nitens	Contig
Phyllach_maydis_PM01_GCA_011801745_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/801/745/GCA_011801745.1_ASM1180174v1	SAMN14148962	Phyllachora maydis	Scaffold
Phyllach_maydis_PM02_GCA_029339225_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/339/225/GCA_029339225.1_ASM2933922v1	SAMN32935139	Phyllachora maydis	Scaffold
Phyllact_moric_GCA_019455665_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/455/665/GCA_019455665.1_ASM1945566v1	SAMN20395957	Phyllactinia moricola	Scaffold
Phylli_dem_GCA_026026795_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/026/795/GCA_026026795.1_ASM2602679v1	SAMN27762798	Phylliscum demangeonii	Contig
Phyllob_chloe_MICH11739_GCA_038091355_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/091/355/GCA_038091355.1_MICH11739-Phylloboletellus-chloephorus	SAMN38199502	Phylloboletellus chloephorus	Scaffold
Phyllopo_areni_MICH11741_GCA_038091335_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/091/335/GCA_038091335.1_MICH11741-Phylloporus-arenicola	SAMN38199503	Phylloporus arenicola	Scaffold
Phyllopo_gaj_KM173093_GCA_038090615_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/090/615/GCA_038090615.1_Mulu21-Phylloporus-cf-gajari	SAMN38199540	Phylloporus gajari	Scaffold
Phyllopo_pelle_PAM_2023c_GCA_038089575_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/089/575/GCA_038089575.1_PAM-Phylloporus-pelletieri	SAMN38199597	Phylloporus pelletieri	Scaffold
Phyllopo_rhodox_MICH139813_GCA_038091195_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/091/195/GCA_038091195.1_MICH139813-Phylloporus-rhodoxanthus	SAMN38199511	Phylloporus rhodoxanthus	Scaffold
Phyllopo_rhodox_MICH338577_GCA_038091075_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/091/075/GCA_038091075.1_MICH338577-Phylloporus-rhodoxanthus	SAMN38199515	Phylloporus rhodoxanthus	Scaffold
Phyllopo_scabri_NY1194050_GCA_038090435_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/090/435/GCA_038090435.1_NY1194050-Phylloporus-scabripes	SAMN38199549	Phylloporus scabripes	Scaffold
Phyllopo_sp_TRTC157233_GCA_038094015_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/094/015/GCA_038094015.1_CTN08-033-Phylloporus-cf-gajari	SAMN38199350	Phylloporus sp.	Scaffold
Phyllopo_sp_UT_M0000131_GCA_038094475_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/094/475/GCA_038094475.1_BD652b-Phylloporus-sp5	SAMN38199306	Phylloporus sp.	Scaffold
Phyllopo_sp_UT_M0000262_GCA_038094315_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/094/315/GCA_038094315.1_BD719-Phylloporus-cf-tubipes	SAMN38199316	Phylloporus sp.	Scaffold
Phyllopo_sp_UT_M0000439_GCA_038094575_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/094/575/GCA_038094575.1_BD785-Phylloporus-sp3	SAMN38199321	Phylloporus sp.	Scaffold
Phyllops_coralli_GCA_964256425_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/256/425/GCA_964256425.1_public_SRR14721960_metabat2_bin.2	SAMEA115958090	Phyllopsora corallina	Scaffold
Phyllops_parvif_GCA_964257265_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/257/265/GCA_964257265.1_public_SRR14721964_metabat2_bin.3	SAMEA115958175	Phyllopsora parvifolia	Scaffold
Phyllos_ampelic_Galicia_GCA_020351975_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/351/975/GCA_020351975.1_ASM2035197v1	SAMN20693606	Phyllosticta ampelicida	Contig
Phyllos_capital_CBS_111638_GCA_038381135_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/381/135/GCA_038381135.1_Phcapit2	SAMN16772937	Phyllosticta capitalensis	Contig
Phyllos_capital_CBS_117118_GCA_038381155_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/381/155/GCA_038381155.1_Phcap1	SAMN14505864	Phyllosticta capitalensis	Contig
Phyllos_capital_CBS_123374_GCA_038381195_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/381/195/GCA_038381195.1_Pcapi1	SAMN14504086	Phyllosticta capitalensis	Contig
Phyllos_capital_CBS_128856_GCF_038381095_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/038/381/095/GCF_038381095.1_Phycap1	SAMN05877936	Phyllosticta capitalensis	Contig
Phyllos_capital_CBS_173_77_GCA_038381175_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/381/175/GCA_038381175.1_Phycapi2	SAMN16773551	Phyllosticta capitalensis	Contig
Phyllos_capital_CBS_356_52_GCA_041146515_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/146/515/GCA_041146515.1_Phcapi1	SAMN14506192	Phyllosticta capitalensis	Contig
Phyllos_capital_Gm33_GCA_001604925_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/604/925/GCA_001604925.1_ASM160492v1	SAMN04244515	Phyllosticta capitalensis	Contig
Phyllos_capital_LGMF01_GCA_006984725_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/984/725/GCA_006984725.1_ASM698472v1	SAMN09869336	Phyllosticta capitalensis	Scaffold
Phyllos_citria_CBS_120426_GCF_038021145_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/038/021/145/GCF_038021145.1_Pcitr2	SAMN16773552	Phyllosticta citriasiana	Contig
Phyllos_citria_CBS_123371_GCA_038021125_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/021/125/GCA_038021125.1_Pcitri2	SAMN16773239	Phyllosticta citriasiana	Contig
Phyllos_citria_CGMCC3_14344_GCA_009193405_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/193/405/GCA_009193405.1_ASM919340v1	SAMN09630431	Phyllosticta citriasiana	Contig
Phyllos_citria_LSVM1095_GCA_030028535_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/028/535/GCA_030028535.1_ASM3002853v1	SAMN33981398	Phyllosticta citriasiana	Scaffold
Phyllos_citria_LSVM1146_GCA_030028455_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/028/455/GCA_030028455.1_ASM3002845v1	SAMN33981399	Phyllosticta citriasiana	Scaffold
Phyllos_citria_LSVM204_GCA_030028555_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/028/555/GCA_030028555.1_ASM3002855v1	SAMN33981394	Phyllosticta citriasiana	Scaffold
Phyllos_citrib_CBS_100098_GCA_038380855_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/380/855/GCA_038380855.1_Phcit1	SAMN05444160	Phyllosticta citribraziliensis	Contig
Phyllos_citrib_CPC_17464_GCF_038025025_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/038/025/025/GCF_038025025.1_Pcit17464	SAMN18252025	Phyllosticta citribraziliensis	Contig
Phyllos_citrica_CBS_102373_GCA_038025125_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/025/125/GCA_038025125.1_Pcit120373	SAMN16773464	Phyllosticta citricarpa	Contig
Phyllos_citrica_CBS_111_20_GCA_038051245_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/051/245/GCA_038051245.1_Pcit11120	SAMN16773214	Phyllosticta citricarpa	Contig
Phyllos_citrica_CBS_122482_GCA_038025095_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/025/095/GCA_038025095.1_Pcit122482	SAMN16773465	Phyllosticta citricarpa	Contig
Phyllos_citrica_CBS_122670_GCA_038025055_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/025/055/GCA_038025055.1_Pcit122670	SAMN16774029	Phyllosticta citricarpa	Contig
Phyllos_citrica_CBS_141352_GCA_038051255_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/051/255/GCA_038051255.1_Pcit141352	SAMN16774030	Phyllosticta citricarpa	Contig
Phyllos_citrica_CGMCC3_14348_GCA_000382785_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/382/785/GCA_000382785.1_Contig	SAMN02981507	Phyllosticta citricarpa	Contig
Phyllos_citrica_CPC_16586_GCA_037962995_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/962/995/GCA_037962995.1_Pcit16586	SAMN16773303	Phyllosticta citricarpa	Scaffold
Phyllos_citrica_Gc12_GCA_001604955_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/604/955/GCA_001604955.1_ASM160495v1	SAMN04244451	Phyllosticta citricarpa	Contig
Phyllos_citrica_LGMF06_GCA_006984745_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/984/745/GCA_006984745.1_ASM698474v1	SAMN09869335	Phyllosticta citricarpa	Scaffold
Phyllos_citrica_LSVM1123_GCA_030028515_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/028/515/GCA_030028515.1_ASM3002851v1	SAMN33981396	Phyllosticta citricarpa	Scaffold
Phyllos_citrica_LSVM359_GCA_030028495_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/028/495/GCA_030028495.1_ASM3002849v1	SAMN33981404	Phyllosticta citricarpa	Scaffold
Phyllos_citrica_USA106_GCA_018992025_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/992/025/GCA_018992025.1_ASM1899202v1	SAMN15070160	Phyllosticta citricarpa	Contig
Phyllos_citrica_USA109_GCA_018991915_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/991/915/GCA_018991915.1_ASM1899191v1	SAMN15070161	Phyllosticta citricarpa	Contig
Phyllos_citrica_USA110_GCA_018991875_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/991/875/GCA_018991875.1_ASM1899187v1	SAMN15070162	Phyllosticta citricarpa	Contig
Phyllos_citrica_USA111_GCA_019009935_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/009/935/GCA_019009935.1_ASM1900993v1	SAMN15070163	Phyllosticta citricarpa	Contig
Phyllos_citrica_USA119_GCA_018991885_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/991/885/GCA_018991885.1_ASM1899188v1	SAMN15070164	Phyllosticta citricarpa	Contig
Phyllos_citrica_USA120_GCA_018991845_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/991/845/GCA_018991845.1_ASM1899184v1	SAMN15070165	Phyllosticta citricarpa	Contig
Phyllos_citrica_USA121_GCA_019009945_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/009/945/GCA_019009945.1_ASM1900994v1	SAMN15070166	Phyllosticta citricarpa	Contig
Phyllos_citrica_USA122_GCA_019009905_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/009/905/GCA_019009905.1_ASM1900990v1	SAMN15070167	Phyllosticta citricarpa	Contig
Phyllos_citrica_USA14_GCA_018990085_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/990/085/GCA_018990085.1_ASM1899008v1	SAMN15070151	Phyllosticta citricarpa	Contig
Phyllos_citrica_USA27_GCA_018990095_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/990/095/GCA_018990095.1_ASM1899009v1	SAMN15070152	Phyllosticta citricarpa	Contig
Phyllos_citrica_USA28_GCA_018990155_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/990/155/GCA_018990155.1_ASM1899015v1	SAMN15070153	Phyllosticta citricarpa	Contig
Phyllos_citrica_USA43_GCA_019008475_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/008/475/GCA_019008475.1_ASM1900847v1	SAMN15070154	Phyllosticta citricarpa	Contig
Phyllos_citrica_USA48_GCA_019008305_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/008/305/GCA_019008305.1_ASM1900830v1	SAMN15070155	Phyllosticta citricarpa	Contig
Phyllos_citrica_USA66_GCA_018992335_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/992/335/GCA_018992335.1_ASM1899233v1	SAMN15070156	Phyllosticta citricarpa	Contig
Phyllos_citrica_USA68_GCA_018992365_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/992/365/GCA_018992365.1_ASM1899236v1	SAMN15070157	Phyllosticta citricarpa	Contig
Phyllos_citrica_USA73_GCA_019008445_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/008/445/GCA_019008445.1_ASM1900844v1	SAMN15070158	Phyllosticta citricarpa	Contig
Phyllos_citrica_USA74_GCA_019008345_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/008/345/GCA_019008345.1_ASM1900834v1	SAMN15070159	Phyllosticta citricarpa	Contig
Phyllos_citrich_CBS_129764_GCA_038380885_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/380/885/GCA_038380885.1_Pcit129764	SAMN16773304	Phyllosticta citrichinensis	Contig
Phyllos_citrich_CBS_130529_GCA_038380875_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/380/875/GCA_038380875.1_Phcitr1	SAMN05877931	Phyllosticta citrichinensis	Contig
Phyllos_paraci_CBS_141357_GCA_038381115_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/381/115/GCA_038381115.1_Phy27169	SAMN05880606	Phyllosticta paracitricarpa	Contig
Phyllos_paraci_CBS_141358_GCA_038051015_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/051/015/GCA_038051015.1_Phypa1	SAMN17676028	Phyllosticta paracitricarpa	Contig
Phyllos_paraci_GIHF303_GCA_030028475_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/028/475/GCA_030028475.1_ASM3002847v1	SAMN33981402	Phyllosticta paracitricarpa	Scaffold
Phyllos_paraci_ZJUCC200937_GCA_030028435_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/028/435/GCA_030028435.1_ASM3002843v1	SAMN33981401	Phyllosticta paracitricarpa	Scaffold
Phym_omn_NFPo18_GCA_016880785_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/880/785/GCA_016880785.1_ASM1688078v1	SAMN15340119	Phymatotrichopsis omnivora	Scaffold
Phym_omn_NFPo1_GCA_016880775_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/880/775/GCA_016880775.1_ASM1688077v1	SAMN15340118	Phymatotrichopsis omnivora	Scaffold
Phym_omn_NFPo20_GCA_016880855_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/880/855/GCA_016880855.1_ASM1688085v1	SAMN15340120	Phymatotrichopsis omnivora	Scaffold
Phym_omn_NFPo30_GCA_016880835_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/880/835/GCA_016880835.1_ASM1688083v1	SAMN15340121	Phymatotrichopsis omnivora	Scaffold
Physcia_biz_GCA_964257135_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/257/135/GCA_964257135.1_public_SRR12240183_metabat2_bin.10	SAMEA115958169	Physcia biziana	Scaffold
Physcia_stellar_GCA_018902385_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/902/385/GCA_018902385.1_ASM1890238v1	SAMN14255382	Physcia stellaris	Scaffold
Physcia_stellar_GCA_964256995_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/256/995/GCA_964256995.1_public_SRR1532736_concoct_bin.13	SAMEA115958041	Physcia stellaris	Scaffold
Physcie_chloa_GCA_964257145_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/257/145/GCA_964257145.1_public_SRR12240182_metabat2_bin.7	SAMEA115958180	Physciella chloantha	Scaffold
Physi_lineatus_VT162_GCA_027627245_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/627/245/GCA_027627245.1_Physisporinus_sp_VT162_reassembly_enz	SAMN29490437	Physisporinus lineatus	Scaffold
Physo_obscura_JEL0513_GCA_027596945_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/596/945/GCA_027596945.1_ASM2759694v1	SAMN14815131	Physocladia obscura	Scaffold
Picc_ochropho_GCA_026026785_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/026/785/GCA_026026785.1_ASM2602678v1	SAMN27762805	Piccolia ochrophora	Contig
Pich_cab_CBS_11679_GCA_030569495_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/569/495/GCA_030569495.1_ASM3056949v1	SAMN20341269	Pichia cabralensis	Scaffold
Pich_cacto_CBS_6926_GCA_039700745_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/700/745/GCA_039700745.1_ASM3970074v1	SAMN40563672	Pichia cactophila	Scaffold
Pich_cacto_NRRL_Y_10963_GCA_030563965_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/563/965/GCA_030563965.1_ASM3056396v1	SAMN20341423	Pichia cactophila	Scaffold
Pich_californica_NRRL_Y_27254_GCA_030574395_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/574/395/GCA_030574395.1_ASM3057439v1	SAMN20341688	Pichia californica	Scaffold
Pich_californica_Olga_1_GCA_016584265_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/584/265/GCA_016584265.1_ASM1658426v1	SAMN08581125	Pichia californica	Scaffold
Pich_californica_Olga_2_GCA_016584195_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/584/195/GCA_016584195.1_ASM1658419v1	SAMN08581127	Pichia californica	Scaffold
Pich_ceph_NRRL_Y_17225_GCA_030565065_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/565/065/GCA_030565065.1_ASM3056506v1	SAMN20341520	Pichia cephalocereana	Scaffold
Pich_deserti_NRRL_Y_12918_GCA_030570135_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/570/135/GCA_030570135.1_ASM3057013v1	SAMN20341468	Pichia deserticola	Scaffold
Pich_eremop_NRRL_Y_17224_GCA_030579415_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/579/415/GCA_030579415.1_ASM3057941v1	SAMN20341519	Pichia eremophila	Scaffold
Pich_ethan_M2_GCA_001649435_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/649/435/GCA_001649435.1_CEM2dn	SAMN05013729	Pichia ethanolica	Contig
Pich_ethan_NRRL_Y_12615_GCA_030570435_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/570/435/GCA_030570435.1_ASM3057043v1	SAMN20341445	Pichia ethanolica	Scaffold
Pich_exigua_NRRL_Y_10920_GCA_003707355_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/707/355/GCA_003707355.1_ASM370735v1	SAMN08343419	Pichia exigua	Scaffold
Pich_exigua_NRRL_Y_10920_GCA_030570195_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/570/195/GCA_030570195.1_ASM3057019v1	SAMN20341418	Pichia exigua	Scaffold
Pich_fermentans_CDLB_YE03_GCA_035610515_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/610/515/GCA_035610515.1_ASM3561051v1	SAMN38703998	Pichia fermentans	Contig
Pich_fermentans_F124_03_GCA_037041205_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/041/205/GCA_037041205.1_ASM3704120v1	SAMN38094966	Pichia fermentans	Contig
Pich_fermentans_F5206_GCA_037041255_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/041/255/GCA_037041255.1_ASM3704125v1	SAMN38094970	Pichia fermentans	Contig
Pich_fermentans_fo_MP_02_GCA_003339355_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/339/355/GCA_003339355.1_UCD_Pferm_PL1	SAMN08898700	Pichia fermentans	Scaffold
Pich_fermentans_GCA_030770065_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/770/065/GCA_030770065.1_ASM3077006v1	SAMN34573178	Pichia fermentans	Scaffold
Pich_fermentans_NCYC_562_GCA_029581925_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/581/925/GCA_029581925.1_ASM2958192v1	SAMN30353788	Pichia fermentans	Contig
Pich_fermentans_NRRL_Y_1619_GCA_030570255_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/570/255/GCA_030570255.1_ASM3057025v1	SAMN20341492	Pichia fermentans	Scaffold
Pich_fermentans_PG124_03_GCA_037041515_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/041/515/GCA_037041515.1_ASM3704151v1	SAMN38095040	Pichia fermentans	Contig
Pich_fermentans_R5424_GCA_037041755_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/041/755/GCA_037041755.1_ASM3704175v1	SAMN38095063	Pichia fermentans	Scaffold
Pich_gij_CBS_15024_GCA_030556995_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/556/995/GCA_030556995.1_ASM3055699v1	SAMN20341344	Pichia gijzeniarum	Scaffold
Pich_hee_NRRL_Y_10967_GCA_003705525_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/705/525/GCA_003705525.2_ASM370552v2	SAMN08343420	Pichia heedii	Scaffold
Pich_hee_NRRL_Y_10967_GCA_030579495_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/579/495/GCA_030579495.1_ASM3057949v1	SAMN20341424	Pichia heedii	Scaffold
Pich_incons_CBS_180_GCA_004931855_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/931/855/GCA_004931855.1_ASM493185v1	SAMN10845833	Pichia inconspicua	Scaffold
Pich_incons_M1218_GCA_025531555_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/531/555/GCA_025531555.1_ASM2553155v1	SAMN27964082	Pichia inconspicua	Scaffold
Pich_incons_M126_08_GCA_037040195_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/040/195/GCA_037040195.1_ASM3704019v1	SAMN38094994	Pichia inconspicua	Scaffold
Pich_incons_NRRL_Y_2029_GCA_030569135_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/569/135/GCA_030569135.1_ASM3056913v1	SAMN20341644	Pichia inconspicua	Scaffold
